Block,Rows_num,L_c,R,G,t_G,Repetition,F_max,Impulse,u_01,u_12,u_23,WG0_max,WG1_max,WG2_max,WG3_max,Ref_WG0_max,Ref_WG1_max,Ref_WG2_max,Ref_WG3_max,Ref_u_01,Ref_u_12,Ref_u_23,q_max_0,V_0,p_dot_max_0,p_0,Deflection
D,1,0.2265,400,100,2,2,84.81288017,313.7869517,2.35042735,1.273148148,1.492537313,0.078223022,0.118174133,0.05211524,0.040627712,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,108.6042113,271.7462069,2.736318408,1.510989011,1.257861635,0.084263032,0.106913764,0.04830374,0.037248915,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,118.8923543,251.2631006,2.631578947,1.656626506,1.19760479,0.072436318,0.10450746,0.050970244,0.036274111,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,138.1826228,487.4930539,2.644230769,1.724137931,1.680672269,0.096300672,0.123352075,0.092585305,0.061799003,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,138.1826228,537.1388183,2.619047619,1.71875,1.652892562,0.092168493,0.13178543,0.100243859,0.064707809,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,138.5041273,403.1021162,2.849740933,1.71875,1.5625,0.089963493,0.123363502,0.057102664,0.043176,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,146.8632436,327.2419783,2.709359606,1.858108108,1.379310345,0.082505898,0.108613777,0.061516438,0.046586629,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,2,1,149.1137749,575.8309252,2.777777778,1.791530945,1.801801802,0.110214019,0.133495963,0.102060032,0.069853276,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,2,161.9739538,648.100879,2.864583333,1.779935275,1.904761905,0.118030928,0.137613286,0.098627039,0.070928272,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,800,100,1,1,186.0867893,280.7199112,3.005464481,2.083333333,1.923076923,0.07702567,0.080014708,0.05906217,0.039942251,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,193.8028968,292.9068276,3.197674419,1.971326165,2.02020202,0.079927257,0.083991222,0.060090777,0.041347431,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,178.0491775,414.2962509,3.16091954,1.964285714,1.904761905,0.104666344,0.099621378,0.130004895,0.07951343,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,2,196.3749325,457.4822992,3.072625698,2.014652015,1.941747573,0.097436492,0.100895992,0.119493942,0.084915522,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,200,1,1,279.6445913,673.2973293,3.873239437,2.619047619,2.564102564,0.104791088,0.105463427,0.100539879,0.072304011,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,279.9660957,686.2589991,3.741496599,2.52293578,2.666666667,0.107427517,0.098492088,0.094417273,0.072421204,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,290.334615,1052.396339,3.525641026,2.558139535,2.564102564,0.108680197,0.100164199,0.10233301,0.06833621,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,2,3,199.9918578,755.4012448,2.941176471,1.985559567,2.173913043,0.0970651,0.093221059,0.113343984,0.081479879,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,1,3,217.3530994,578.9602247,2.972972973,2.123552124,1.785714286,0.080193446,0.090122982,0.056020139,0.040836094,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,400,300,2,3,177.8080492,798.6277705,2.558139535,1.713395639,2.173913043,0.111796082,0.112040327,0.106423719,0.06551709,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,1,3,162.6973389,608.4401273,2.52293578,1.636904762,1.680672269,0.071872723,0.099067173,0.055854684,0.040016181,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,200,2,3,159.1607897,756.377879,2.546296296,1.66163142,2.02020202,0.092713759,0.10820342,0.089504262,0.055683891,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,1,3,135.3694587,416.7404887,2.488687783,1.482479784,1.680672269,0.072756091,0.094302197,0.050338111,0.034615155,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,100,2,3,104.1835247,437.1392804,2.19123506,1.294117647,1.652892562,0.069900778,0.111459875,0.053393436,0.041529923,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,1,3,75.56962654,283.2475311,2.370689655,1.028037383,0.975609756,0.060882787,0.080365481,0.042146754,0.028339959,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,1,51.13528654,293.8063891,2.254098361,1.108870968,0.892857143,0.048894527,0.064142752,0.038976985,0.030900167,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,54.67183575,496.2659625,2.083333333,1.117886179,0.917431193,0.056791143,0.066967956,0.037029329,0.025533496,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,85.92207058,521.7044333,2.340425532,1.285046729,1.481481481,0.076135623,0.102829427,0.05881559,0.037027772,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,83.67153925,389.9231736,2.282157676,1.285046729,1.538461538,0.078161536,0.101544809,0.054033509,0.038296327,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,116.7865001,379.9391576,2.412280702,1.598837209,1.538461538,0.070922448,0.099413447,0.05212105,0.034953895,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,94.92419583,420.2776005,2.682926829,1.50273224,1.503759398,0.085231742,0.102209937,0.051081133,0.034756228,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,159.8680995,735.0110052,2.52293578,1.735015773,2.222222222,0.094735625,0.108139799,0.0932033,0.063058406,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,150.2229653,750.6089876,2.477477477,1.735015773,1.960784314,0.089731096,0.114881006,0.092943847,0.061382514,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,149.5799564,557.4479424,2.511415525,1.774193548,1.818181818,0.079344378,0.100542851,0.058009768,0.046817076,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,148.2939385,582.773324,2.606635071,1.757188498,1.904761905,0.079731394,0.104145402,0.057390225,0.043247551,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,2,1,164.0476577,785.5366067,2.582159624,1.833333333,2.409638554,0.118221167,0.113273366,0.100432839,0.068003999,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,400,300,2,2,168.5487203,867.015775,2.644230769,1.768488746,2.272727273,0.117078666,0.128191828,0.102418447,0.066033768,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,800,100,1,1,190.3467237,421.7289602,3.021978022,2.131782946,1.98019802,0.079875949,0.077965383,0.055020527,0.036707689,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,183.2736253,399.9224209,2.941176471,2.029520295,2.083333333,0.077086832,0.077273719,0.053837673,0.037607024,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,171.0564553,558.3997001,3.021978022,1.916376307,2.197802198,0.097940084,0.089098942,0.11137185,0.077292118,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,2,174.2715,500.5016072,2.972972973,2.022058824,2.197802198,0.095352799,0.08776194,0.096479415,0.073043664,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,200,1,1,269.1153197,827.4208029,3.594771242,2.477477477,3.278688525,0.10554621,0.099651134,0.095223907,0.071775634,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,266.2217794,804.3140353,3.618421053,2.466367713,3.278688525,0.105186698,0.095198533,0.092498995,0.068029916,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,258.2806189,1194.364364,3.459119497,2.594339623,2.739726027,0.106895735,0.095437108,0.096867889,0.075983924,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,2,3,182.4055632,751.5780423,3.021978022,2.022058824,2.380952381,0.102265531,0.09107714,0.103977471,0.071561228,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,1,3,194.6227332,448.6526933,2.989130435,2,2.409638554,0.0765459,0.070590695,0.058094269,0.03819023,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,400,300,2,3,159.257241,798.0547692,2.558139535,1.757188498,2.5,0.116585271,0.124035647,0.101814805,0.072148493,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,400,300,1,3,146.3970621,470.8676718,2.594339623,1.757188498,2.06185567,0.085129626,0.095521057,0.063133069,0.041370883,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,200,2,3,143.1820173,638.9149174,2.619047619,1.735015773,2.272727273,0.096059596,0.115961155,0.09764488,0.066662669,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,1,3,125.8207758,451.09288,2.606635071,1.641791045,1.818181818,0.075565244,0.089570507,0.055251616,0.038966558,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,100,2,3,75.98758236,439.6444593,2.391304348,1.297169811,1.587301587,0.081956245,0.111890164,0.055225375,0.042647999,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,1,3,54.76828709,277.2481129,2.263374486,1.111111111,1.086956522,0.065878278,0.072076312,0.036537946,0.027446207,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,1,46.40917078,152.2798465,2.30125523,1.047619048,0.934579439,0.048832242,0.071861511,0.042835107,0.030352382,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,62.29149178,267.3894355,2.35042735,1.167728238,0.985221675,0.064175271,0.089646651,0.036200844,0.029024251,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,98.62149733,426.6689808,2.360515021,1.368159204,1.25,0.08265556,0.121138454,0.061695683,0.040899757,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,96.0494615,511.7680483,2.444444444,1.375,1.204819277,0.077722322,0.113198395,0.061668623,0.041145369,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,121.5286911,233.1980616,2.582159624,1.687116564,1.492537313,0.074360814,0.104650147,0.06019134,0.037421462,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,109.95453,303.8637724,2.736318408,1.66163142,1.388888889,0.093161921,0.109315454,0.056577518,0.040172157,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,158.1802011,578.3958397,2.736318408,1.729559748,1.739130435,0.09719066,0.129425971,0.08908273,0.070545922,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,154.3221473,533.2159252,2.488687783,1.768488746,1.724137931,0.090750107,0.127302612,0.080167177,0.061760934,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,143.0694908,413.950923,2.763819095,1.751592357,1.538461538,0.092482933,0.115346455,0.060573697,0.045765443,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,1,2,133.4243566,344.1466353,2.511415525,1.762820513,1.515151515,0.076347798,0.111641883,0.056050633,0.041625883,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,2,1,172.3263979,725.476155,2.546296296,1.851851852,1.709401709,0.111194812,0.124070924,0.108504778,0.076182228,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,400,300,2,2,176.5059561,674.5283056,2.606635071,1.890034364,1.886792453,0.112289521,0.124658788,0.100416481,0.079286661,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Transition
D,1,0.2265,800,100,1,1,196.7607379,376.1530647,2.972972973,1.957295374,2.5,0.080441303,0.078948974,0.061261321,0.042238708,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,203.8338363,460.3310137,2.972972973,1.978417266,2.564102564,0.080796286,0.103413913,0.057925192,0.044540574,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,2,1,189.6876395,577.3141539,2.972972973,1.909722222,2.666666667,0.098526118,0.106706226,0.10975484,0.07868811,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,100,2,2,192.5811798,667.7849261,2.91005291,1.978417266,2.597402597,0.098358147,0.100261082,0.107754653,0.074599137,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Transition
D,1,0.2265,800,200,1,1,296.1056203,912.3987758,3.525641026,2.582159624,2.941176471,0.103848524,0.0985465,0.119613043,0.079349652,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,2,298.9991605,848.6658992,3.548387097,2.582159624,2.857142857,0.105693185,0.096365634,0.116404744,0.081782739,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,200,1,3,265.2411908,1186.305943,3.548387097,2.511415525,3.389830508,0.104611256,0.096768302,0.106252762,0.078847873,0.10502444,0.102463767,0.071523192,0.07181276,3.697016504,3.319707323,3.750736023,0.331806977,0.564972731,1093.819897,1496.331177,Submerged
D,1,0.2265,800,100,2,3,180.9427178,604.4863215,2.956989247,1.971326165,2.272727273,0.100334437,0.096042897,0.099131121,0.066155387,0.093164951,0.09012434,0.090078148,0.074986088,3.103968579,2.777884378,2.787892525,0.242316003,0.553157535,661.1465154,1333.637268,Submerged
D,1,0.2265,800,100,1,3,189.6233386,365.213039,2.972972973,2.00729927,2.597402597,0.083312787,0.08320521,0.056361022,0.040903033,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,400,300,2,3,143.3266943,591.6833784,2.558139535,1.768488746,1.98019802,0.109038438,0.138541627,0.101794152,0.070335156,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,1,3,130.1450109,285.4536385,2.444444444,1.708074534,1.492537313,0.07360272,0.107239179,0.058207376,0.03846742,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,200,2,3,126.6084618,426.6549713,2.546296296,1.697530864,1.754385965,0.09671782,0.121570441,0.077921976,0.059283694,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,1,3,109.8902291,273.7091846,2.466367713,1.632047478,1.324503311,0.073237223,0.093972128,0.054262866,0.03392997,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,100,2,3,78.06128621,235.62833,2.320675105,1.399491094,1.169590643,0.082305073,0.111649118,0.054520969,0.040967717,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,1,3,37.873227,148.3405486,2.19123506,1.1,0.873362445,0.062875811,0.074136852,0.039518344,0.02608078,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,1,42.74401978,-7.244138801,2.091254753,1.153039832,1.081081081,0.058096669,0.065076951,0.032033191,0.031768772,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,2,42.74401978,86.72575142,2.272727273,1.160337553,1.156069364,0.061958937,0.067341867,0.030561399,0.03098499,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,1,3,45.31605557,53.14726153,2.2,1.14822547,1.162790698,0.064060421,0.073056443,0.032467718,0.02891498,0.05707282,0.045183335,0.048443095,0.030334305,2.254112522,1.844506568,1.596338133,0.094165678,0.180939732,166.045271,235.8635303,Emerged
D,1,0.2265,400,100,2,1,68.78588214,339.559329,2.182539683,1.276102088,1.526717557,0.086589736,0.101355489,0.047462649,0.042791047,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,2,63.96331504,300.6367275,2.31092437,1.297169811,1.526717557,0.088009342,0.103879946,0.052435379,0.050307567,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,100,2,3,74.89446714,334.6366053,2.282157676,1.318944844,1.538461538,0.083986878,0.107783546,0.047977866,0.041475452,0.077906234,0.068087918,0.051928268,0.047448375,2.222329781,1.960906669,1.951657677,0.129827486,0.302373696,233.0820548,464.2082875,Emerged
D,1,0.2265,400,200,1,1,111.5459772,348.5975271,2.455357143,1.617647059,1.818181818,0.07284816,0.091530908,0.046128122,0.038052916,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,2,103.5083653,408.6863033,2.657004831,1.58045977,1.57480315,0.087883217,0.097246497,0.044991117,0.0391695,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,1,3,98.36429375,398.3024322,2.820512821,1.50273224,1.818181818,0.087545875,0.096568906,0.047105144,0.039533387,0.079067114,0.059648659,0.044510073,0.042423604,2.585116553,2.422052747,2.44147768,0.155796045,0.28318027,317.4937242,442.5177483,Emerged
D,1,0.2265,400,200,2,1,128.2642098,676.302954,2.644230769,1.666666667,2.352941176,0.094919316,0.112944348,0.068305643,0.063720556,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,2,132.4437679,748.4099613,2.763819095,1.656626506,2.469135802,0.095289001,0.118698488,0.066194407,0.067908487,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,200,2,3,136.3018216,715.2668287,2.722772277,1.66163142,2.298850575,0.101332614,0.121018855,0.069556323,0.068557578,0.091755435,0.087167872,0.068599394,0.06232713,2.590820531,2.483510182,2.542738538,0.184646937,0.4946573,406.593,896.3623799,Transition
D,1,0.2265,400,300,1,1,145.6254513,603.5708778,2.820512821,1.687116564,2.222222222,0.089708852,0.107003879,0.048823111,0.048867255,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Transition
D,1,0.2265,400,300,1,2,137.266335,674.3428136,2.894736842,1.681957187,2.380952381,0.092922664,0.105569555,0.053582588,0.049501788,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,1,3,137.266335,613.6767841,2.894736842,1.671732523,2.105263158,0.098862904,0.09950474,0.052369127,0.048244614,0.081521456,0.067832272,0.048733791,0.047638836,2.640913909,2.547490216,2.624250086,0.164105374,0.339825952,357.5510933,556.0606835,Emerged
D,1,0.2265,400,300,2,1,140.8028843,754.5144873,2.972972973,1.757188498,2.739726027,0.116670694,0.110763476,0.085265265,0.072836976,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,2,147.8759827,710.9624946,2.791878173,1.746031746,2.666666667,0.122741255,0.121444992,0.082680771,0.070022356,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,400,300,2,3,148.1974872,802.1724538,2.91005291,1.729559748,2.857142857,0.112950538,0.112500853,0.087620817,0.076529171,0.112494231,0.096802215,0.083947383,0.068870757,2.607346984,2.53833525,2.693260547,0.199689578,0.583176277,456.9679174,1101.130932,Submerged
D,1,0.2265,800,100,1,1,186.778024,457.3394788,2.989130435,2.052238806,2.469135802,0.07108835,0.082647352,0.042442383,0.041475346,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
D,1,0.2265,800,100,1,2,168.452269,518.2628163,3.08988764,1.923076923,2.777777778,0.079517879,0.074374302,0.052652807,0.041419917,0.08348159,0.064590651,0.052797582,0.049118458,3.078375058,2.815580971,3.058659483,0.21966338,0.300368342,608.954108,654.3323446,Transition
